Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
24-01-2017,53.02,53.57,52.99,53.45,6321310,0,1,51.19646931,51.72755301,51.1675011,51.6116802,6321310
23-01-2017,53.02,53.26,52.7247,53.24,7025695,0,1,51.19646931,51.42821492,50.91132564,51.40890279,7025695
20-01-2017,53.22,53.352,52.9,53.2,7860847,0,1,51.38959065,51.51705074,51.0805965,51.37027852,7860847
19-01-2017,53.84,53.94,52.89,52.93,8320612,0,1,51.98826683,52.08482751,51.07094043,51.1095647,8320612
18-01-2017,53.86,53.89,52.86,53.27,6742444,0,1,52.00757897,52.03654717,51.04197223,51.43787099,6742444
17-01-2017,53.4,53.95,53.01,53.65,9888451,0,1,51.56339987,52.09448357,51.18681324,51.80480155,9888451
13-01-2017,52.59,52.93,52.23,52.92,6694067,0,1,50.78125841,51.1095647,50.43363998,51.09990863,6694067
12-01-2017,52.51,52.69,52.16,52.4,7368654,0,1,50.70400987,50.87781908,50.36604751,50.59779313,7368654
11-01-2017,53.12,53.29,52.665,52.69,8208307,0,1,51.29302998,51.45718313,50.85367891,50.87781908,8208307
10-01-2017,53.55,53.7301,53.11,53.11,8041852,0,1,51.70824088,51.88214665,51.28337391,51.28337391,8041852
09-01-2017,53.96,53.99,53.215,53.38,8835265,0,1,52.10413964,52.13310784,51.38476262,51.54408773,8835265
06-01-2017,53.09,54.09,52.98,53.91,12532449,0,1,51.26406178,52.22966852,51.15784504,52.0558593,12532449
05-01-2017,52.92,53.1,52.44,53.06,8682151,0,1,51.09990863,51.27371785,50.6364174,51.23509358,8682151
04-01-2017,52.23,53.345,52.09,53.07,13757598,0,1,50.43363998,51.5102915,50.29845504,51.24474964,13757598
03-01-2017,51.99,52.5,51.77,51.98,13295607,0,1,50.20189437,50.6943538,49.98946088,50.1922383,13295607
30-12-2016,51.1,51.33,50.7,50.83,7383674,0,1,49.34250437,49.56459392,48.95626167,49.08179055,7383674
29-12-2016,51,51.24,50.88,51.06,4680840,0,1,49.24594369,49.47768931,49.13007088,49.3038801,4680840
28-12-2016,51.31,51.5,50.87,51.02,6317326,0,1,49.54528178,49.72874706,49.12041482,49.26525583,6317326
27-12-2016,51.8,52.25,51.2,51.29,8173721,0,1,50.01842908,50.45295212,49.43906504,49.52596965,8173721
23-12-2016,51.99,52.35,51.67,51.91,9359109,0,1,50.20189437,50.54951279,49.89290021,50.12464583,9359109
22-12-2016,52.8,53,52.0255,52.14,11798868,0,1,50.98403582,51.17715717,50.2361734,50.34673538,11798868
21-12-2016,52.9,53.35,51.55,52.3,23233072,0,1,51.0805965,51.51511953,49.7770274,50.50123245,23233072
20-12-2016,51.06,51.99,50.75,51.79,15984083,0,1,49.3038801,50.20189437,49.00454201,50.00877302,15984083
19-12-2016,50.91,51.36,50.48,50.85,9449595,0,1,49.15903909,49.59356212,48.74382819,49.10110268,9449595
16-12-2016,51.6,51.64,50.67,50.92,13975949,0,1,49.82530774,49.86393201,48.92729347,49.16869515,13975949
15-12-2016,52,52.04,51.09,51.29,9567532,0,1,50.21155043,50.2501747,49.3328483,49.52596965,9567532
14-12-2016,52.24,52.34,51.59,51.79,8012409,0,1,50.44329605,50.53985672,49.81565167,50.00877302,8012409
13-12-2016,51.83,53.215,51.83,52.3,11442327,0,1,50.04739729,51.38476262,50.04739729,50.50123245,11442327
12-12-2016,51.5,51.9,50.94,51.54,11459410,0,1,49.72874706,50.11498976,49.18800729,49.76737133,11459410
09-12-2016,51.76,51.9699,51.5,51.72,5869828,0,1,49.97980482,50.18248567,49.72874706,49.94118055,5869828
08-12-2016,52.15,52.47,51.45,51.55,9258990,0,1,50.35639144,50.6653856,49.68046673,49.7770274,9258990
07-12-2016,50.79,52.25,50.5968,52.1,10412638,0,1,49.04316628,50.45295212,48.85661106,50.30811111,10412638
06-12-2016,50.83,51.1,50.26,50.57,12496332,0,1,49.08179055,49.34250437,48.53139471,48.8307328,12496332
05-12-2016,50.8,52.27,50.7,51.85,12031170,0,1,49.05282235,50.47226425,48.95626167,50.06670942,12031170
02-12-2016,50.26,50.68,50.105,50.46,6933124,0,1,48.53139471,48.93694954,48.38172566,48.72451605,6933124
01-12-2016,50.11,51.25,50.06,50.65,7609735,0.18,1,48.3865537,49.48734538,48.33827336,48.90798133,7609735
30-11-2016,50.52,50.81,50.07,50.07,8198261,0,1,48.60970327,48.88873759,48.17671897,48.17671897,8198261
29-11-2016,51.2,51.37,50.57,50.63,6065482,0,1,49.26399064,49.42756249,48.65781263,48.71554387,6065482
28-11-2016,51.44,51.44,50.61,51.01,8602118,0,1,49.4949156,49.4949156,48.69630013,49.08117505,8602118
25-11-2016,51.68,51.74,51.35,51.52,2736767,0,1,49.72584055,49.78357179,49.40831874,49.57189058,2736767
23-11-2016,51.71,51.85,51.2,51.34,4148848,0,1,49.75470617,49.8894124,49.26399064,49.39869687,4148848
22-11-2016,51.47,51.75,51.05,51.71,5228142,0,1,49.52378122,49.79319367,49.11966254,49.75470617,5228142
21-11-2016,51,51.42,50.9527,51.28,5357204,0,1,49.07155318,49.47567185,49.02604172,49.34096563,5357204
18-11-2016,51.39,51.89,50.96,51.1,7461602,0,1,49.44680623,49.92789989,49.03306569,49.16777191,7461602
17-11-2016,50.94,51.6725,50.72,51.59,7670420,0,1,49.01382194,49.71862415,48.80214073,49.6392437,7670420
16-11-2016,50,50.8,49.95,50.68,6663156,0,1,48.10936586,48.87911572,48.0612565,48.76365324,6663156
15-11-2016,50.46,50.64,49.75,50.13,9299754,0,1,48.55197203,48.72516574,47.86881903,48.23445021,9299754
14-11-2016,51.18,51.19,50.21,50.21,8063943,0,1,49.2447469,49.25436877,48.3114252,48.3114252,8063943
11-11-2016,50.22,50.85,50.18,50.77,6300607,0,1,48.32104707,48.92722508,48.28255958,48.8502501,6300607
10-11-2016,51.29,51.37,50.33,50.39,12316075,0,1,49.3505875,49.42756249,48.42688768,48.48461892,12316075
09-11-2016,50.07,51.27,49.8,51.12,9058575,0,1,48.17671897,49.33134375,47.9169284,49.18701566,9058575
08-11-2016,51.1,51.49,50.953,51.08,8109896,0,1,49.16777191,49.54302496,49.02633037,49.14852816,8109896
07-11-2016,50.48,50.93,50.28,50.91,8358692,0,1,48.57121577,49.00420007,48.37877831,48.98495632,8358692
04-11-2016,49.8,50.45,49.76,49.96,9925046,0,1,47.9169284,48.54235015,47.87844091,48.07087837,9925046
03-11-2016,49.98,50,49.31,49.73,7654517,0,1,48.09012212,48.10936586,47.44545661,47.84957529,7654517
02-11-2016,49.24,50.27,49.01,49.72,10775309,0,1,47.3781035,48.36915644,47.15680042,47.83995341,10775309
01-11-2016,50.5,50.51,49.14,49.62,14100226,0,1,48.59045952,48.60008139,47.28188477,47.74373468,14100226
31-10-2016,50.88,51.15,50,50.18,17930682,0,1,48.9560907,49.21588128,48.10936586,48.28255958,17930682
28-10-2016,52.12,52.5,51.79,52.02,9096719,0,1,50.14920297,50.51483415,49.83168116,50.05298424,9096719
27-10-2016,52.34,52.34,51.69,51.89,7939188,0,1,50.36088418,50.36088418,49.73546243,49.92789989,7939188
26-10-2016,50.95,52.27,50.9,51.97,12386745,0,1,49.02344381,50.29353107,48.97533445,50.00487488,12386745
25-10-2016,50.97,51.44,50.71,51.05,14974601,0,1,49.04268756,49.4949156,48.79251886,49.11966254,14974601
24-10-2016,52.16,52.29,51.83,51.87,7576134,0,1,50.18769047,50.31277482,49.87016865,49.90865614,7576134
21-10-2016,51.74,51.87,51.25,51.77,9161003,0,1,49.78357179,49.90865614,49.31210001,49.81243741,9161003
20-10-2016,51.77,52.36,51.69,51.89,6588374,0,1,49.81243741,50.38012793,49.73546243,49.92789989,6588374
19-10-2016,51.34,51.84,51.14,51.8,6998963,0,1,49.39869687,49.87979053,49.2062594,49.84130303,6998963
18-10-2016,51.3,51.66,51.19,51.22,6805166,0,1,49.36020937,49.70659681,49.25436877,49.28323439,6805166
17-10-2016,51.65,51.75,50.96,51.03,7904002,0,1,49.69697494,49.79319367,49.03306569,49.1004188,7904002
14-10-2016,52.38,52.5,51.62,51.62,7132404,0,1,50.39937168,50.51483415,49.66810932,49.66810932,7132404
13-10-2016,52.12,52.32,51.5,52.03,8425755,0,1,50.14920297,50.34164044,49.55264684,50.06260612,8425755
12-10-2016,52.01,52.71,51.8,52.44,9300662,0,1,50.04336237,50.71689349,49.84130303,50.45710292,9300662
11-10-2016,51.95,52.25,51.52,51.82,9203523,0,1,49.98563113,50.27428733,49.57189058,49.86054678,9203523
10-10-2016,52.13,52.25,51.77,51.79,5469323,0,1,50.15882485,50.27428733,49.81243741,49.83168116,5469323
07-10-2016,52.42,52.46,51.68,51.79,8404624,0,1,50.43785917,50.47634666,49.72584055,49.83168116,8404624
06-10-2016,52.2,52.33,51.97,52.03,9391223,0,1,50.22617796,50.35126231,50.00487488,50.06260612,9391223
05-10-2016,52.15,52.64,52.1,52.12,7244125,0,1,50.17806859,50.64954038,50.12995923,50.14920297,7244125
04-10-2016,52.9,53.06,52.08,52.14,10737412,0,1,50.89970908,51.05365905,50.11071548,50.16844672,10737412
03-10-2016,52.54,53,52.42,52.67,7632493,0,1,50.55332165,50.99592781,50.43785917,50.678406,7632493
30-09-2016,52.57,53.06,52.28,52.65,12879656,0,1,50.58218727,51.05365905,50.30315294,50.65916225,12879656
29-09-2016,52.92,53.58,52.12,52.16,16992033,0,1,50.91895283,51.55399646,50.14920297,50.18769047,16992033
28-09-2016,54.6,54.9965,52.8,53.25,33208613,0,1,52.53542752,52.91693479,50.80349035,51.23647464,33208613
27-09-2016,54.25,55.54,53.9,55.34,17945212,0,1,52.19866196,53.4398836,51.8618964,53.24744614,17945212
26-09-2016,54.8,55,54.075,54.4,11627947,0,1,52.72786498,52.92030245,52.03027918,52.34299006,11627947
23-09-2016,55.02,55.71,54.91,55.15,8921382,0,1,52.93954619,53.60345544,52.83370559,53.06463055,8921382
22-09-2016,55.47,55.98,55.24,55.41,8051818,0,1,53.37253049,53.86324602,53.1512274,53.31479925,8051818
21-09-2016,55.02,55.38,54.61,55.34,8041695,0,1,52.93954619,53.28593363,52.54504939,53.24744614,8041695
20-09-2016,55.26,55.44,54.76,54.87,8562999,0,1,53.17047115,53.34366487,52.68937749,52.7952181,8562999
19-09-2016,55.38,55.47,54.93,54.95,7671328,0,1,53.28593363,53.37253049,52.85294934,52.87219308,7671328
16-09-2016,55.24,55.36,55.05,55.18,11664961,0,1,53.1512274,53.26668988,52.96841181,53.09349616,11664961
15-09-2016,55,55.54,54.81,55.47,6316151,0,1,52.92030245,53.4398836,52.73748686,53.37253049,6316151
14-09-2016,55.16,55.56,54.93,55.13,7621197,0,1,53.07425242,53.45912735,52.85294934,53.0453868,7621197
13-09-2016,55.86,55.94,55.12,55.37,7359422,0,1,53.74778354,53.82475853,53.03576493,53.27631176,7359422
12-09-2016,55,56.115,54.95,56.01,7470941,0,1,52.92030245,53.99314131,52.87219308,53.89211164,7470941
09-09-2016,55.88,56,55.265,55.33,11310403,0,1,53.76702729,53.88248977,53.17528209,53.23782426,11310403
08-09-2016,56.88,57.27,56.11,56.17,12741924,0,1,54.7292146,55.10446766,53.98833037,54.04606161,12741924
07-09-2016,57.48,57.78,57.01,57.72,7536144,0,1,55.30652699,55.59518319,54.85429896,55.53745195,7536144
06-09-2016,58.25,58.38,57.21,57.41,9771551,0,1,56.04741123,56.17249558,55.04673642,55.23917388,9771551
02-09-2016,58.63,59.18,57.99,58.02,6933123,0,1,56.41304241,56.94224543,55.79724253,55.82610815,6933123
01-09-2016,57.67,58.55,57.53,58.54,8224952,0.16,1,55.48934258,56.33606742,55.35463636,56.32644555,8224952
31-08-2016,57.86,58.28,57.185,57.64,7723638,0,1,55.52041124,55.92342839,54.87270509,55.30930701,7723638
30-08-2016,58.46,58.76,57.85,58,6344565,0,1,56.09615003,56.38401943,55.51081559,55.65475029,6344565
29-08-2016,59.2,59.25,58.53,58.63,5830727,0,1,56.80622788,56.85420611,56.16331956,56.25927602,5830727
26-08-2016,58.57,59.2,58.3,59,9994300,0,1,56.20170215,56.80622788,55.94261969,56.61431495,9994300
25-08-2016,60.01,60.15,59.03,59.24,8713898,0,1,57.58347526,57.71781431,56.64310189,56.84461047,8713898
24-08-2016,59.89,60.33,59.72,60.22,11369922,0,1,57.4683275,57.89053595,57.3052015,57.78498383,11369922
23-08-2016,58.8,59.8,58.8,59.62,8218389,0,1,56.42240202,57.38196668,56.42240202,57.20924504,8218389
22-08-2016,58.82,59.4552,58.65,58.66,8265962,0,1,56.44159331,57.05110878,56.27846732,56.28806296,8265962
19-08-2016,57.4,59.14,57.25,58.9,15985926,0,1,55.07901149,56.748654,54.93507679,56.51835848,15985926
18-08-2016,56.99,57.46,56.895,57.21,6043620,0,1,54.68558998,55.13658537,54.59443134,54.89669421,6043620
17-08-2016,56.87,56.97,56.54,56.86,7340338,0,1,54.57044222,54.66639869,54.25378588,54.56084658,7340338
16-08-2016,56.8,57.035,56.42,56.88,4901794,0,1,54.5032727,54.72877039,54.13863813,54.58003787,4901794
15-08-2016,56.65,57.06,56.62,56.77,4836335,0,1,54.359338,54.75275951,54.33055106,54.47448576,4836335
12-08-2016,56.7,56.755,56.13,56.45,5393054,0,1,54.40731623,54.46009229,53.86036437,54.16742507,5393054
11-08-2016,55.63,56.89,55.48,56.73,9539467,0,1,53.38058204,54.58963352,53.23664735,54.43610317,9539467
10-08-2016,55.95,56.18,55.07,55.13,6881449,0,1,53.68764274,53.90834261,52.84322583,52.90079971,6881449
09-08-2016,56.08,56.24,55.69,55.77,8044357,0,1,53.81238614,53.96591649,53.43815592,53.5149211,8044357
08-08-2016,56.13,56.39,55.68,55.98,6306977,0,1,53.86036437,54.10985119,53.42856028,53.71642968,6306977
05-08-2016,55.32,56.06,55.17,55.85,7512502,0,1,53.083117,53.79319485,52.9391823,53.59168627,7512502
04-08-2016,54.96,55.57,54.65,54.79,8677755,0,1,52.73767372,53.32300816,52.44020868,52.57454773,8677755
03-08-2016,54.55,55.185,54.28,54.75,9686277,0,1,52.34425221,52.95357577,52.08516975,52.53616514,9686277
02-08-2016,55.23,55.28,54.78,54.92,7145600,0,1,52.99675618,53.04473441,52.56495208,52.69929114,7145600
01-08-2016,55.73,55.87,55.3,55.41,6268325,0,1,53.47653851,53.61087756,53.06392571,53.16947782,6268325
29-07-2016,55.27,55.66,55.208,55.5,6353014,0,1,53.03513877,53.40936898,52.97564576,53.25583864,6353014
28-07-2016,55.59,55.81,54.98,55.45,9574064,0,1,53.34219946,53.55330368,52.75686502,53.20786041,9574064
27-07-2016,56.5,57,55.47,55.79,10295057,0,1,54.2154033,54.69518563,53.2270517,53.53411239,10295057
26-07-2016,57.2,57.8689,56.25,56.37,8545448,0,1,54.88709856,55.52895136,53.97551213,54.09065989,8545448
25-07-2016,56.87,57.15,56.46,57.14,7256091,0,1,54.57044222,54.83912033,54.17702071,54.82952468,7256091
22-07-2016,56.82,56.96,56.425,56.73,8614746,0,1,54.52246399,54.65680304,54.14343595,54.43610317,8614746
21-07-2016,57.99,58.03,56.57,56.99,8316152,0,1,55.64515464,55.68353723,54.28257282,54.68558998,8316152
20-07-2016,57.99,58.1,57.74,57.76,5872418,0,1,55.64515464,55.75070675,55.40526348,55.42445477,5872418
19-07-2016,57.46,57.77,57.15,57.76,7442596,0,1,55.13658537,55.43405042,54.83912033,55.42445477,7442596
18-07-2016,58,58.16,57.74,57.74,6478026,0,1,55.65475029,55.80828063,55.40526348,55.40526348,6478026
15-07-2016,58.59,58.865,57.87,57.87,9214367,0,1,56.22089344,56.48477372,55.53000688,55.53000688,9214367
14-07-2016,58.3,58.6,58.15,58.49,7487317,0,1,55.94261969,56.23048908,55.79868499,56.12493697,7487317
13-07-2016,58.18,58.4394,57.73,57.99,9126169,0,1,55.82747193,56.076383,55.39566783,55.64515464,9126169
12-07-2016,57.09,58.2,57.07,58.06,11164218,0,1,54.78154645,55.84666322,54.76235515,55.71232417,11164218
11-07-2016,56.83,57.23,56.71,56.83,8120921,0,1,54.53205964,54.9158855,54.41691188,54.53205964,8120921
08-07-2016,56.1,56.82,56.09,56.72,8645942,0,1,53.83157743,54.52246399,53.82198179,54.42650752,8645942
07-07-2016,55.8,55.975,55.56,55.92,6947979,0,1,53.54370804,53.71163185,53.31341252,53.6588558,6947979
06-07-2016,54.88,55.81,54.82,55.8,7863271,0,1,52.66090855,53.55330368,52.60333467,53.54370804,7863271
05-07-2016,55.34,55.91,55.01,55.2,10255124,0,1,53.10230829,53.64926015,52.78565195,52.96796924,10255124
01-07-2016,55.07,55.81,54.91,55.61,9284512,0,1,52.84322583,53.55330368,52.68969549,53.36139075,9284512
30-06-2016,55.29,55.43,54.6,55.2,17350521,0,1,53.05433006,53.18866911,52.39223044,52.96796924,17350521
29-06-2016,54.5,55.14,52.89,55.13,36084771,0,1,52.29627398,52.91039536,50.75137488,52.90079971,36084771
28-06-2016,52.04,53.195,51.57,53.09,20742440,0,1,49.93574491,51.0440421,49.48474952,50.94328781,20742440
27-06-2016,52,52.52,51.475,51.89,15374062,0,1,49.89736233,50.39633595,49.39359088,49.79181022,15374062
24-06-2016,52.36,53.36,52.18,52.59,18479149,0,1,50.24280561,51.20237027,50.07008397,50.46350548,18479149
23-06-2016,55.11,55.18,53.95,54.12,11214368,0,1,52.88160842,52.94877795,51.76851342,51.93163941,11214368
22-06-2016,55,55.14,54.53,54.57,7018546,0,1,52.77605631,52.91039536,52.32506092,52.3634435,7018546
21-06-2016,54.46,55.09,54.44,54.77,7918112,0,1,52.25789139,52.86241713,52.2387001,52.55535644,7918112
20-06-2016,54.23,55.15,54.23,54.36,8429371,0,1,52.03719152,52.91999101,52.03719152,52.16193493,8429371
17-06-2016,53.45,53.87,53.16,53.71,11007105,0,1,51.28873109,51.69174824,51.01045733,51.5382179,11007105
16-06-2016,53.54,53.64,52.94,53.47,14453465,0,1,51.3750919,51.47104837,50.79935311,51.30792238,14453465
15-06-2016,54.24,55.06,54.24,54.31,7498346,0,1,52.04678717,52.83363019,52.04678717,52.11395669,7498346
14-06-2016,54.58,54.94,54.08,54.12,9585498,0,1,52.37303915,52.71848243,51.89325682,51.93163941,9585498
13-06-2016,55,55.64,54.88,54.91,8582081,0,1,52.77605631,53.39017769,52.66090855,52.68969549,8582081
10-06-2016,54.64,55.36,54.55,55.11,12183598,0,1,52.43061303,53.12149959,52.34425221,52.88160842,12183598
09-06-2016,54.11,55.05,53.88,54.94,11609694,0,1,51.92204376,52.82403454,51.70134389,52.71848243,11609694
08-06-2016,53.83,54.34,53.66,54.12,12068525,0,1,51.65336566,52.14274363,51.49023966,51.93163941,12068525
07-06-2016,54.16,54.3492,53.55,53.55,13333980,0,1,51.97002199,52.15157163,51.38468755,51.38468755,13333980
06-06-2016,53.77,54.54,53.69,54.3,13808032,0,1,51.59579178,52.33465656,51.5190266,52.10436105,13808032
03-06-2016,54.29,54.57,53.4,53.45,17263662,0,1,52.0947654,52.3634435,51.24075285,51.28873109,17263662
02-06-2016,54.22,54.67,54.22,54.53,13901685,0.16,1,52.02759587,52.45939997,52.02759587,52.32506092,13901685
01-06-2016,53.33,55.04,52.92,54.93,28407987,0,1,51.02387089,52.659926,50.63160036,52.55468269,28407987
31-05-2016,56.41,56.47,55.17,55.22,14232353,0,1,53.97068361,54.02808905,52.78430446,52.83214233,14232353
27-05-2016,56.17,56.53,55.98,56.19,8525832,0,1,53.74106184,54.08549449,53.55927793,53.76019698,8525832
26-05-2016,56.05,56.36,55.6,55.84,9061988,0,1,53.62625095,53.92284574,53.19571013,53.4253319,9061988
25-05-2016,56.47,56.69,55.7699,55.99,9921707,0,1,54.02808905,54.23857567,53.35826321,53.56884551,9921707
24-05-2016,56.05,56.77,55.86,56.59,11098417,0,1,53.62625095,54.31511626,53.44446705,54.14289993,11098417
23-05-2016,56.6,56.97,55.95,55.99,7780429,0,1,54.15246751,54.50646774,53.53057521,53.56884551,7780429
20-05-2016,55.88,57.06,55.41,56.48,13601445,0,1,53.4636022,54.5925759,53.01392623,54.03765662,13601445
19-05-2016,55.82,57.3,55.67,57.04,9376468,0,1,53.40619675,54.82219767,53.26268315,54.57344075,9376468
18-05-2016,56.76,56.87,55.67,56.12,11532822,0,1,54.30554869,54.410792,53.26268315,53.69322397,11532822
17-05-2016,57.15,57.375,56.65,57.1,7620685,0,1,54.67868406,54.89395447,54.20030538,54.6308462,7620685
16-05-2016,57.27,57.53,56.63,57.14,8045888,0,1,54.79349495,55.04225187,54.18117023,54.66911649,8045888
13-05-2016,57.74,58.12,57.28,57.31,7392232,0,1,55.24317092,55.60673872,54.80306252,54.83176524,7392232
12-05-2016,57.52,58.34,57.31,57.99,8083244,0,1,55.03268429,55.81722534,54.83176524,55.48236026,8083244
11-05-2016,58.5,58.6799,56.85,57.01,12821995,0,1,55.97030652,56.14242717,54.39165685,54.54473803,12821995
10-05-2016,58.61,59.99,58.61,59.2,7598153,0,1,56.07554983,57.39587501,56.07554983,56.64003669,7598153
09-05-2016,58.59,59.19,58.45,58.72,5604923,0,1,56.05641469,56.63046911,55.92246865,56.18079315,5604923
06-05-2016,58.16,58.44,57.38,58.43,7307951,0,1,55.64500901,55.91290108,54.89873826,55.90333351,7307951
05-05-2016,58.94,58.98,58,58.19,7845599,0,1,56.39127977,56.42955006,55.49192783,55.67371174,7845599
04-05-2016,59.23,59.96,58.82,59.11,8062777,0,1,56.66873941,57.36717229,56.27646888,56.55392852,8062777
03-05-2016,59.24,59.845,59.03,59.52,8061253,0,1,56.67830698,57.25714519,56.47738793,56.94619905,8061253
02-05-2016,59.09,59.745,58.99,59.59,8647783,0,1,56.53479337,57.16146946,56.43911764,57.01317206,8647783
29-04-2016,58.41,59.087,58.1,58.94,8178624,0,1,55.88419836,56.5319231,55.58760357,56.39127977,8178624
28-04-2016,58.95,59.89,58.42,58.54,6027460,0,1,56.40084734,57.30019928,55.89376593,56.00857682,6027460
27-04-2016,59.63,59.73,58.6299,59.27,8093578,0,1,57.05144236,57.1471181,56.09458931,56.7070097,8093578
26-04-2016,59.31,59.97,59.27,59.54,5581020,0,1,56.74528,57.37673987,56.7070097,56.96533419,5581020
25-04-2016,59.34,59.42,58.76,59.21,6117737,0,1,56.77398272,56.85052331,56.21906344,56.64960426,6117737
22-04-2016,60.18,60.22,58.97,59.43,8294324,0,1,57.57765891,57.61592921,56.41998249,56.86009088,8294324
21-04-2016,60.53,60.53,59.71,60.08,7155698,0,1,57.912524,57.912524,57.12798295,57.48198318,7155698
20-04-2016,59.43,60.24,59.43,59.62,7177408,0,1,56.86009088,57.63506436,56.86009088,57.04187478,7177408
19-04-2016,59.96,59.99,59.33,59.56,6593404,0,1,57.36717229,57.39587501,56.76441514,56.98446934,6593404
18-04-2016,59.38,60,59.38,59.57,6075901,0,1,56.81225301,57.40544259,56.81225301,56.99403692,6075901
15-04-2016,59.02,59.59,58.39,59.5,7651165,0,1,56.46782036,57.01317206,55.86506321,56.9270639,7651165
14-04-2016,59.71,60.34,59.44,59.49,7785128,0,1,57.12798295,57.73074009,56.86965846,56.91749632,7785128
13-04-2016,59.02,59.95,58.83,59.58,10628662,0,1,56.46782036,57.35760472,56.28603646,57.00360449,10628662
12-04-2016,58,58.62,56.89,58.55,12471043,0,1,55.49192783,56.08511741,54.42992715,56.01814439,12471043
11-04-2016,59.73,59.78,57.82,57.92,12592996,0,1,57.1471181,57.19495596,55.31971151,55.41538724,12592996
08-04-2016,60.49,60.56,59.32,59.42,8760503,0,1,57.8742537,57.94122672,56.75484757,56.85052331,8760503
07-04-2016,59.79,60.58,59.71,60.3,7092447,0,1,57.20452354,57.96036187,57.12798295,57.6924698,7092447
06-04-2016,59.6,60.68,59.19,60.31,10200914,0,1,57.02273964,58.0560376,56.63046911,57.70203737,10200914
05-04-2016,59.62,60.17,59.44,59.67,7553879,0,1,57.04187478,57.56809134,56.86965846,57.08971265,7553879
04-04-2016,61.73,61.85,59.42,59.97,16522261,0,1,59.06063285,59.17544373,56.85052331,57.37673987,16522261
01-04-2016,61.22,61.8199,61.15,61.59,7555022,0,1,58.57268659,59.14664534,58.50571357,58.92668682,7555022
31-03-2016,61.99,62.64,61.31,61.47,8257617,0,1,59.30938977,59.93128206,58.65879475,58.81187593,8257617
30-03-2016,61.77,62.41,61.77,62.04,7859032,0,1,59.09890314,59.71122786,59.09890314,59.35722763,7859032
29-03-2016,61.26,61.9,61.25,61.49,7837765,0,1,58.61095688,59.2232816,58.60138931,58.83101108,7837765
28-03-2016,61.58,61.98,61.25,61.34,7898843,0,1,58.91711924,59.29982219,58.60138931,58.68749747,7898843
24-03-2016,62.06,62.14,61.12,61.65,12228762,0,1,59.37636278,59.45290337,58.47701085,58.98409226,12228762
23-03-2016,61.33,63.45,61.15,62.44,26980673,0,1,58.6779299,60.70625554,58.50571357,59.73993059,26980673
22-03-2016,64.83,65.44,64.17,64.9,17966998,0,1,62.02658072,62.61020271,61.39512085,62.09355373,17966998
21-03-2016,63.55,65.29,63.4,64.72,13615001,0,1,60.80193127,62.46668911,60.65841767,61.9213374,13615001
18-03-2016,63.55,63.975,62.85,62.99,13191259,0,1,60.80193127,61.20855316,60.13220111,60.26614714,13191259
17-03-2016,61.76,63.38,61.74,63.18,9924755,0,1,59.08933557,60.63928252,59.07020042,60.44793104,9924755
16-03-2016,61.47,62.23,61.2898,61.86,7018279,0,1,58.81187593,59.53901154,58.63946825,59.18501131,7018279
15-03-2016,60.5,61.75,60.355,61.4,6188824,0,1,57.88382128,59.079768,57.74509146,58.74490291,6188824
14-03-2016,60.19,61.33,60.1,60.81,7090309,0,1,57.58722649,58.6779299,57.50111832,58.18041606,7090309
11-03-2016,59.13,60.44,59.13,60.08,8833870,0,1,56.57306367,57.82641583,56.57306367,57.48198318,8833870
10-03-2016,58.7,59.04,57.97,58.88,9402476,0,1,56.161658,56.48695551,55.46322511,56.33387433,9402476
09-03-2016,59.58,59.62,57.95,58.33,12766345,0,1,57.00360449,57.04187478,55.44408997,55.80765777,12766345
08-03-2016,59.03,60.6,58.71,59.81,9280816,0,1,56.47738793,57.97949701,56.17122557,57.22365869,9280816
07-03-2016,61.07,61.14,58.79,59.25,12826402,0,1,58.42917298,58.496146,56.24776616,56.68787455,12826402
04-03-2016,61.42,61.5399,60.3801,61.26,7278926,0,1,58.76403806,58.87875327,57.76910607,58.61095688,7278926
03-03-2016,62.05,62.2,60.92,61.47,7923962,0.16,1,59.36679521,59.51030882,58.28565937,58.81187593,7923962
02-03-2016,62.52,62.89,61.5,62.22,8465815,0,1,59.66117935,60.01426054,58.68782038,59.3748973,8465815
01-03-2016,61.97,63.1,61.75,62.92,7433722,0,1,59.13632892,60.21465798,58.92638875,60.04288875,7433722
29-02-2016,62.46,62.68,61.58,61.59,7716217,0,1,59.60392294,59.81386311,58.76416226,58.77370499,7716217
26-02-2016,62.64,63.49,62.4657,62.6,8895227,0,1,59.77569217,60.58682464,59.6093623,59.73752123,8895227
25-02-2016,60.68,62.38,60.6299,62.38,8523728,0,1,57.9053161,59.52758106,57.857507,59.52758106,8523728
24-02-2016,59.74,60.695,59.2,60.4,10390788,0,1,57.00829901,57.91963021,56.49299132,57.63811952,10390788
23-02-2016,60.26,60.74,59.89,60.21,7504589,0,1,57.50452123,57.96257251,57.15144004,57.45680756,7504589
22-02-2016,59.65,60.475,59.26,60.17,11523396,0,1,56.9224144,57.70969004,56.55024773,57.41863662,11523396
19-02-2016,58.5,59.31,57.63,59.31,10079486,0,1,55.82499987,56.59796141,54.99478192,56.59796141,10079486
18-02-2016,58.17,58.96,57.98,58.6,9658603,0,1,55.51008961,56.26396568,55.32877765,55.92042722,9658603
